https://www.investing.com
blank,blank,snapped_at,price,market_cap,total_volume
blank,blank,2020-01-21 00:00:00 UTC,0.22062667394545302,313891308.9823172,70526091.0360916
blank,blank,2020-01-20 00:00:00 UTC,0.21359521589407,304380218.7563063,55688699.57226263
blank,blank,2020-01-19 00:00:00 UTC,0.2226350827847527,317106080.00659406,61492176.558197826
blank,blank,2020-01-18 00:00:00 UTC,0.22783673625235287,326334650.95600814,70590560.12572688
blank,blank,2020-01-17 00:00:00 UTC,0.21628668631358935,307562105.69903064,57531991.015297376
blank,blank,2020-01-16 00:00:00 UTC,0.2179363413406026,309367075.0102747,101302600.98832798
blank,blank,2020-01-15 00:00:00 UTC,0.21196273478297525,300901849.9514633,65734378.58248975
blank,blank,2020-01-14 00:00:00 UTC,0.18597718008289074,265157515.79146022,45366863.97032048
blank,blank,2020-01-13 00:00:00 UTC,0.1894863729526857,269527223.82062745,41388265.43663693
blank,blank,2020-01-12 00:00:00 UTC,0.18716930374247512,267467546.32315275,46498404.264436215
blank,blank,2020-01-11 00:00:00 UTC,0.1876158793076339,266369708.85532427,45937673.34717372
blank,blank,2020-01-10 00:00:00 UTC,0.18409932492934086,261308396.5637017,48062969.9188577
blank,blank,2020-01-09 00:00:00 UTC,0.18189925837922974,259506601.90513745,48372063.743077144
blank,blank,2020-01-08 00:00:00 UTC,0.19223051236918082,274871695.79281497,56017945.231288224
blank,blank,2020-01-07 00:00:00 UTC,0.19051893440390588,270452785.3469237,47163667.185888276
blank,blank,2020-01-06 00:00:00 UTC,0.18661081227040185,264799290.0702773,42134772.19030899
blank,blank,2020-01-05 00:00:00 UTC,0.18809358711622753,266824360.40789884,37117399.36675424
blank,blank,2020-01-04 00:00:00 UTC,0.18617365055834872,263478541.17437965,51069047.6010244
blank,blank,2020-01-03 00:00:00 UTC,0.18252314090101182,258392991.0730482,47563606.40481882
blank,blank,2020-01-02 00:00:00 UTC,0.19467192365744862,277014799.42856777,51616080.93482463
blank,blank,2020-01-01 00:00:00 UTC,0.1808704806413721,256386377.42047253,50630558.58337104
blank,blank,2019-12-31 00:00:00 UTC,0.1884489744400463,267311936.0519496,62156285.34322227
blank,blank,2019-12-30 00:00:00 UTC,0.19110203199554324,271440501.7262536,70688729.929069
blank,blank,2019-12-29 00:00:00 UTC,0.18492193938249465,262317715.12054187,64073242.41067271
blank,blank,2019-12-28 00:00:00 UTC,0.16924198570043825,239483121.94685847,40506496.29888025
blank,blank,2019-12-27 00:00:00 UTC,0.1643042786317981,232395049.45669308,39069320.90735808
blank,blank,2019-12-26 00:00:00 UTC,0.16087596841595603,228137160.44030347,38102063.93951127
blank,blank,2019-12-25 00:00:00 UTC,0.16468621825357918,233694893.84890342,43245023.60020525
blank,blank,2019-12-24 00:00:00 UTC,0.1635932270594102,231315358.849383,45693594.72022746
blank,blank,2019-12-23 00:00:00 UTC,0.17310473948897487,244868779.21441782,44150936.215775356
